Row ID,Order ID,Order Date,Ship Date,Ship Mode,Sales,Quantity,Discount,Profit,Region,State,Product purchased,Category,Sub-Category
2911,CA-2015-118444,2015-05-11,2015-11-09,Standard Class,387.136,4,0.2,24.196,South,Florida,"OFF-AP-10000576|Belkin 325VA UPS Surge Protector, 6'",Office Supplies,Appliances
2912,CA-2014-113929,2014-06-16,2014-06-21,Standard Class,41.4,5,0.0,19.458,East,New York,OFF-EN-10003286|Staple envelope,Office Supplies,Envelopes
2913,CA-2014-113929,2014-06-16,2014-06-21,Standard Class,35.0,4,0.0,10.5,East,New York,OFF-AR-10003772|Boston 16750 Black Compact Battery Pencil Sharpener,Office Supplies,Art
2914,CA-2014-113929,2014-06-16,2014-06-21,Standard Class,39.552,3,0.2,14.3376,East,New York,OFF-BI-10002852|Ibico Standard Transparent Covers,Office Supplies,Binders
2915,CA-2015-134747,2015-12-10,2015-10-17,Second Class,135.72,3,0.0,35.2872,Central,Indiana,TEC-PH-10002890|AT&T 17929 Lendline Telephone,Technology,Phones
2916,CA-2015-134747,2015-12-10,2015-10-17,Second Class,12.56,2,0.0,5.652,Central,Indiana,OFF-BI-10001308|GBC Standard Plastic Binding Systems' Combs,Office Supplies,Binders
2917,CA-2015-134747,2015-12-10,2015-10-17,Second Class,263.96,4,0.0,71.2692,Central,Indiana,TEC-PH-10001750|Samsung Rugby III,Technology,Phones
2918,CA-2017-155047,2017-08-27,2017-08-30,First Class,5.952,1,0.2,0.372,Central,Texas,"OFF-AR-10003338|Eberhard Faber 3 1/2"" Golf Pencils",Office Supplies,Art
2919,CA-2016-160129,2016-11-23,2016-11-23,Same Day,15.8,5,0.2,2.37,East,Pennsylvania,OFF-FA-10002763|Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,Fasteners
2920,CA-2016-160129,2016-11-23,2016-11-23,Same Day,14.368,2,0.2,3.9512,East,Pennsylvania,FUR-FU-10002088|Nu-Dell Float Frame 11 x 14 1/2,Furniture,Furnishings
2921,CA-2016-160129,2016-11-23,2016-11-23,Same Day,70.448,7,0.2,12.3284,East,Pennsylvania,"FUR-FU-10003976|DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furniture,Furnishings
2922,CA-2017-164329,2017-01-30,2017-01-30,Same Day,129.3,2,0.0,6.465,West,California,OFF-ST-10001511|Space Solutions Commercial Steel Shelving,Office Supplies,Storage
2923,US-2015-141453,2015-11-30,2015-12-03,Second Class,3.882,3,0.8,-5.823,Central,Texas,OFF-BI-10000301|GBC Instant Report Kit,Office Supplies,Binders
2924,CA-2014-156993,2014-06-28,2014-07-04,Standard Class,6.08,1,0.0,3.04,Central,Michigan,OFF-FA-10003495|Staples,Office Supplies,Fasteners
2925,CA-2014-157721,2014-02-09,2014-09-05,First Class,19.9,1,0.0,8.955,East,New York,"OFF-AP-10001303|Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",Office Supplies,Appliances
2926,CA-2014-157721,2014-02-09,2014-09-05,First Class,70.71,1,0.0,4.9497,East,New York,"FUR-FU-10002116|Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Furniture,Furnishings
2927,CA-2017-128629,2017-10-07,2017-07-14,Second Class,18.84,3,0.0,7.9128,South,Georgia,"FUR-FU-10000771|Eldon 200 Class Desk Accessories, Smoke",Furniture,Furnishings
2928,CA-2017-158106,2017-04-06,2017-06-10,Standard Class,8.64,3,0.0,2.5056,Central,Minnesota,OFF-AR-10002255|Newell 346,Office Supplies,Art
2929,US-2017-120390,2017-10-19,2017-10-26,Standard Class,1633.188,4,0.7,-1306.5504,South,North Carolina,OFF-BI-10004995|GBC DocuBind P400 Electric Binding System,Office Supplies,Binders
2930,CA-2017-143434,2017-11-18,2017-11-24,Standard Class,19.76,4,0.0,8.2992,Central,Michigan,"FUR-FU-10002597|C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furniture,Furnishings
2931,CA-2015-168564,2015-08-08,2015-08-08,Same Day,6.608,2,0.2,2.2302,West,California,"OFF-BI-10004970|ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,Binders
2932,CA-2015-168564,2015-08-08,2015-08-08,Same Day,7.28,2,0.2,2.73,West,California,OFF-BI-10002557|Presstex Flexible Ring Binders,Office Supplies,Binders
2933,CA-2015-168564,2015-08-08,2015-08-08,Same Day,144.784,1,0.2,10.8588,West,California,FUR-CH-10000785|Global Ergonomic Managers Chair,Furniture,Chairs
2934,US-2016-169040,2016-06-12,2016-12-12,Standard Class,156.792,1,0.2,13.7193,West,Washington,TEC-PH-10002310|Plantronics Calisto P620-M USB Wireless Speakerphone System,Technology,Phones
2935,US-2016-169040,2016-06-12,2016-12-12,Standard Class,431.976,3,0.2,26.9985,West,Washington,TEC-PH-10002834|Google Nexus 5,Technology,Phones
2936,US-2016-169040,2016-06-12,2016-12-12,Standard Class,35.89,1,0.0,16.1505,West,Washington,OFF-EN-10000927|Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Office Supplies,Envelopes
2937,US-2016-169040,2016-06-12,2016-12-12,Standard Class,47.208,7,0.2,15.3426,West,Washington,OFF-BI-10001636|Ibico Plastic and Wire Spiral Binding Combs,Office Supplies,Binders
2938,US-2016-169040,2016-06-12,2016-12-12,Standard Class,248.08,7,0.0,116.5976,West,Washington,OFF-PA-10001736|Xerox 1880,Office Supplies,Paper
2939,US-2016-169040,2016-06-12,2016-12-12,Standard Class,189.7,5,0.0,89.159,West,Washington,"OFF-PA-10000482|Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Office Supplies,Paper
2940,US-2016-169040,2016-06-12,2016-12-12,Standard Class,59.808,3,0.2,19.4376,West,Washington,OFF-BI-10001658|GBC Standard Therm-A-Bind Covers,Office Supplies,Binders
2941,CA-2017-155880,2017-03-25,2017-03-31,Standard Class,90.99,1,0.0,14.5584,Central,Wisconsin,FUR-CH-10000422|Global Highback Leather Tilter in Burgundy,Furniture,Chairs
2942,CA-2017-155880,2017-03-25,2017-03-31,Standard Class,1526.56,7,0.0,427.4368,Central,Wisconsin,"FUR-CH-10004675|Lifetime Advantage Folding Chairs, 4/Carton",Furniture,Chairs
2943,CA-2017-155880,2017-03-25,2017-03-31,Standard Class,368.97,3,0.0,40.5867,Central,Wisconsin,"FUR-CH-10002880|Global High-Back Leather Tilter, Burgundy",Furniture,Chairs
2944,CA-2017-126242,2017-11-19,2017-11-24,Standard Class,305.01,9,0.0,76.2525,West,California,"OFF-ST-10000675|File Shuttle II and Handi-File, Black",Office Supplies,Storage
2945,CA-2017-126242,2017-11-19,2017-11-24,Standard Class,18.7,1,0.0,7.106,West,California,"FUR-FU-10002685|Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Furniture,Furnishings
2946,CA-2016-166443,2016-04-11,2016-11-05,First Class,38.29,7,0.0,16.4647,West,California,FUR-FU-10004020|Advantus Panel Wall Acrylic Frame,Furniture,Furnishings
2947,CA-2017-169859,2017-12-14,2017-12-18,Standard Class,26.25,3,0.0,11.025,West,California,"FUR-FU-10004963|Eldon 400 Class Desk Accessories, Black Carbon",Furniture,Furnishings
2948,CA-2017-169859,2017-12-14,2017-12-18,Standard Class,64.96,14,0.2,22.736,West,California,"OFF-BI-10000174|Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Binders
2949,CA-2017-169859,2017-12-14,2017-12-18,Standard Class,43.7,5,0.0,20.539,West,California,"OFF-EN-10000461|#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes
2950,CA-2017-134915,2017-12-11,2017-11-12,Same Day,41.6,4,0.2,13.0,West,Arizona,TEC-AC-10001266|Memorex Micro Travel Drive 8 GB,Technology,Accessories
2951,CA-2017-134915,2017-12-11,2017-11-12,Same Day,23.12,5,0.2,8.381,West,Arizona,OFF-PA-10002160|Xerox 1978,Office Supplies,Paper
2952,CA-2017-134915,2017-12-11,2017-11-12,Same Day,113.888,2,0.2,9.9652,West,Arizona,FUR-CH-10004875|Harbour Creations 67200 Series Stacking Chairs,Furniture,Chairs
2953,CA-2017-134915,2017-12-11,2017-11-12,Same Day,113.568,2,0.2,-5.6784,West,Arizona,"FUR-FU-10000305|Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",Furniture,Furnishings
2954,CA-2017-134915,2017-12-11,2017-11-12,Same Day,7.92,2,0.2,0.693,West,Arizona,TEC-PH-10000347|Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,Technology,Phones
2955,CA-2017-134915,2017-12-11,2017-11-12,Same Day,671.984,2,0.2,50.3988,West,Arizona,TEC-PH-10001459|Samsung Galaxy Mega 6.3,Technology,Phones
2956,CA-2016-153353,2016-08-18,2016-08-24,Standard Class,39.99,1,0.0,11.5971,East,New York,TEC-PH-10000439|GE DSL Phone Line Filter,Technology,Phones
2957,CA-2017-123638,2017-06-27,2017-07-04,Standard Class,191.646,3,0.1,31.941,East,New York,"FUR-CH-10002647|Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs
2958,CA-2017-168900,2017-04-05,2017-05-09,Standard Class,2.313,1,0.7,-1.9275,East,Ohio,OFF-BI-10003910|DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,Binders
2959,CA-2015-158456,2015-12-24,2015-12-29,Standard Class,19.936,4,0.2,7.2268,West,California,OFF-BI-10001097|Avery Hole Reinforcements,Office Supplies,Binders
2960,CA-2015-158456,2015-12-24,2015-12-29,Standard Class,45.92,4,0.0,21.5824,West,California,"OFF-FA-10004854|Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,Fasteners
2961,CA-2017-143665,2017-04-26,2017-05-01,Standard Class,20.34,3,0.0,9.3564,West,Washington,OFF-PA-10003673|Strathmore Photo Mount Cards,Office Supplies,Paper
2962,CA-2017-143665,2017-04-26,2017-05-01,Standard Class,39.28,8,0.0,19.2472,West,Washington,OFF-LA-10002034|Avery 478,Office Supplies,Labels
2963,CA-2017-137428,2017-12-16,2017-12-21,Second Class,81.568,2,0.2,9.1764,West,California,"FUR-CH-10002774|Global Deluxe Stacking Chair, Gray",Furniture,Chairs
2964,CA-2017-137428,2017-12-16,2017-12-21,Second Class,97.184,2,0.2,6.074,West,California,"FUR-CH-10003817|Global Value Steno Chair, Gray",Furniture,Chairs
2965,CA-2017-137428,2017-12-16,2017-12-21,Second Class,24.32,5,0.2,8.208,West,California,OFF-BI-10002949|Prestige Round Ring Binders,Office Supplies,Binders
2966,CA-2017-137428,2017-12-16,2017-12-21,Second Class,18.96,2,0.0,7.584,West,California,"FUR-FU-10002445|DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furniture,Furnishings
2967,CA-2014-162866,2014-12-27,2014-12-31,Standard Class,32.952,6,0.6,-19.7712,Central,Illinois,FUR-FU-10001473|DAX Wood Document Frame,Furniture,Furnishings
2968,CA-2014-162866,2014-12-27,2014-12-31,Standard Class,30.016,4,0.2,3.0016,Central,Illinois,OFF-ST-10002562|Staple magnet,Office Supplies,Storage
2969,CA-2017-167941,2017-06-11,2017-11-09,Second Class,499.584,3,0.2,43.7136,South,North Carolina,"OFF-AP-10002118|1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Office Supplies,Appliances
2970,CA-2017-167941,2017-06-11,2017-11-09,Second Class,31.104,6,0.2,10.8864,South,North Carolina,OFF-PA-10001800|Xerox 220,Office Supplies,Paper
2971,CA-2017-167941,2017-06-11,2017-11-09,Second Class,13.272,8,0.7,-10.6176,South,North Carolina,OFF-BI-10002827|Avery Durable Poly Binders,Office Supplies,Binders
2972,CA-2017-167941,2017-06-11,2017-11-09,Second Class,28.272,2,0.2,6.3612,South,North Carolina,"FUR-FU-10004671|Executive Impressions 12"" Wall Clock",Furniture,Furnishings
2973,CA-2017-167941,2017-06-11,2017-11-09,Second Class,259.136,4,0.2,-51.8272,South,North Carolina,OFF-ST-10000736|Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,Storage
2974,CA-2017-111808,2017-12-16,2017-12-20,Standard Class,10.8,5,0.0,5.184,Central,Oklahoma,OFF-BI-10004656|Peel & Stick Add-On Corner Pockets,Office Supplies,Binders
2975,CA-2015-137512,2015-07-05,2015-05-12,Standard Class,244.006,2,0.3,-31.3722,Central,Texas,FUR-TA-10001095|Chromcraft Round Conference Tables,Furniture,Tables
2976,CA-2015-137512,2015-07-05,2015-05-12,Standard Class,15.936,4,0.2,5.3784,Central,Texas,OFF-PA-10000213|Xerox 198,Office Supplies,Paper
2977,CA-2017-139773,2017-04-12,2017-12-04,Same Day,188.552,7,0.3,-2.6936,East,Pennsylvania,"FUR-CH-10001797|Safco Chair Connectors, 6/Carton",Furniture,Chairs
2978,CA-2017-134607,2017-03-10,2017-10-08,Second Class,22.58,2,0.0,5.8708,East,New York,OFF-ST-10002214|X-Rack File for Hanging Folders,Office Supplies,Storage
2979,CA-2014-109232,2014-01-13,2014-01-16,Second Class,545.94,6,0.0,87.3504,South,South Carolina,FUR-CH-10000422|Global Highback Leather Tilter in Burgundy,Furniture,Chairs
2980,CA-2015-139850,2015-12-06,2015-06-17,Standard Class,20.736,4,0.2,7.2576,East,Pennsylvania,OFF-PA-10003848|Xerox 1997,Office Supplies,Paper
2981,CA-2015-139850,2015-12-06,2015-06-17,Standard Class,43.296,2,0.2,4.3296,East,Pennsylvania,"FUR-FU-10003623|DataProducts Ampli Magnifier Task Lamp, Black,",Furniture,Furnishings
2982,CA-2014-131310,2014-12-07,2014-07-18,Standard Class,123.136,4,0.2,13.8528,West,Washington,"FUR-CH-10001797|Safco Chair Connectors, 6/Carton",Furniture,Chairs
2983,CA-2014-131310,2014-12-07,2014-07-18,Standard Class,11.264,4,0.2,3.8016,West,Washington,OFF-BI-10003094|Self-Adhesive Ring Binder Labels,Office Supplies,Binders
2984,US-2014-112872,2014-06-12,2014-12-11,Second Class,53.424,3,0.2,4.6746,West,Oregon,OFF-ST-10002205|File Shuttle I and Handi-File,Office Supplies,Storage
2985,US-2014-112872,2014-06-12,2014-12-11,Second Class,275.49,1,0.5,-170.8038,West,Oregon,"FUR-TA-10003238|Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,Tables
2986,CA-2016-139269,2016-05-25,2016-05-30,Standard Class,24.96,4,0.0,6.24,South,Georgia,FUR-FU-10000755|Eldon Expressions Mahogany Wood Desk Collection,Furniture,Furnishings
2987,CA-2016-139269,2016-05-25,2016-05-30,Standard Class,19.36,2,0.0,9.2928,South,Georgia,"OFF-PA-10002893|Wirebound Service Call Books, 5 1/2"" x 4""",Office Supplies,Paper
2988,CA-2016-139269,2016-05-25,2016-05-30,Standard Class,1267.65,9,0.0,152.118,South,Georgia,"OFF-ST-10000689|Fellowes Strictly Business Drawer File, Letter/Legal Size",Office Supplies,Storage
2989,CA-2016-139010,2016-02-21,2016-02-26,Second Class,12.99,1,0.0,0.7794,West,California,TEC-AC-10004227|SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Accessories
2990,CA-2016-139010,2016-02-21,2016-02-26,Second Class,18.56,4,0.2,6.496,West,California,"OFF-BI-10000174|Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Binders
2991,CA-2016-139010,2016-02-21,2016-02-26,Second Class,449.15,5,0.0,8.983,West,California,OFF-ST-10001809|Fellowes Officeware Wire Shelving,Office Supplies,Storage
2992,CA-2016-139010,2016-02-21,2016-02-26,Second Class,31.248,7,0.2,10.9368,West,California,OFF-BI-10002309|Avery Heavy-Duty EZD  Binder With Locking Rings,Office Supplies,Binders
2993,CA-2016-134376,2016-02-10,2016-10-06,Standard Class,61.44,3,0.0,16.5888,East,New York,OFF-AP-10004532|Kensington 6 Outlet Guardian Standard Surge Protector,Office Supplies,Appliances
2994,CA-2017-147291,2017-11-03,2017-03-17,Standard Class,895.92,4,0.0,421.0824,Central,Michigan,OFF-BI-10003091|GBC DocuBind TL200 Manual Binding Machine,Office Supplies,Binders
2995,CA-2016-112893,2016-09-09,2016-09-13,Second Class,55.36,4,0.2,18.684,West,California,OFF-BI-10004654|VariCap6 Expandable Binder,Office Supplies,Binders
2996,US-2014-150532,2014-07-14,2014-07-21,Standard Class,55.92,5,0.2,6.291,West,Arizona,OFF-ST-10000760|Eldon Fold 'N Roll Cart System,Office Supplies,Storage
2997,CA-2014-138317,2014-06-21,2014-06-25,Standard Class,24.896,4,0.2,8.4024,East,Pennsylvania,OFF-EN-10001539|Staple envelope,Office Supplies,Envelopes
2998,CA-2014-138317,2014-06-21,2014-06-25,Standard Class,3.984,1,0.2,0.6474,East,Pennsylvania,FUR-FU-10000550|Stacking Trays by OIC,Furniture,Furnishings
2999,CA-2014-138317,2014-06-21,2014-06-25,Standard Class,95.968,4,0.2,28.7904,East,Pennsylvania,TEC-AC-10003628|Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories
3000,CA-2014-138317,2014-06-21,2014-06-25,Standard Class,206.991,3,0.7,-172.4925,East,Pennsylvania,TEC-MA-10004521|Epson Perfection V600 Photo Scanner,Technology,Machines
3001,CA-2014-138317,2014-06-21,2014-06-25,Standard Class,44.416,2,0.2,3.8864,East,Pennsylvania,OFF-AP-10003860|Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,Office Supplies,Appliances
3002,CA-2014-138317,2014-06-21,2014-06-25,Standard Class,9.006,2,0.7,-7.2048,East,Pennsylvania,"OFF-BI-10000069|GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Office Supplies,Binders
3003,CA-2015-130610,2015-05-07,2015-07-10,Standard Class,19.0,5,0.0,8.93,Central,Michigan,OFF-BI-10003655|Durable Pressboard Binders,Office Supplies,Binders
3004,CA-2017-104381,2017-12-16,2017-12-23,Standard Class,33.376,4,0.2,10.43,East,New York,"OFF-BI-10001628|Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,Binders
3005,CA-2016-131499,2016-08-09,2016-09-10,First Class,207.48,1,0.0,62.244,East,New York,OFF-AP-10003779|Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Office Supplies,Appliances
3006,CA-2014-148761,2014-05-17,2014-05-21,Standard Class,91.68,3,0.0,45.84,Central,Wisconsin,OFF-BI-10000666|Surelock Post Binders,Office Supplies,Binders
3007,CA-2017-116519,2017-10-13,2017-10-15,First Class,904.9,5,0.0,253.372,East,New York,OFF-AP-10000828|Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies,Appliances
3008,CA-2014-130729,2014-10-24,2014-10-29,Standard Class,34.272,3,0.2,11.1384,West,California,OFF-BI-10002706|Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,Binders
3009,CA-2016-124772,2016-05-12,2016-12-06,First Class,191.82,3,0.0,74.8098,South,Kentucky,"FUR-FU-10004748|Howard Miller 16"" Diameter Gallery Wall Clock",Furniture,Furnishings
3010,CA-2016-115525,2016-07-25,2016-07-29,Standard Class,243.88,5,0.2,27.4365,East,Ohio,OFF-AP-10000026|Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Office Supplies,Appliances
3011,CA-2017-134845,2017-04-17,2017-04-23,Standard Class,12.03,5,0.7,-9.223,West,Colorado,OFF-BI-10000773|Insertable Tab Post Binder Dividers,Office Supplies,Binders
3012,CA-2017-134845,2017-04-17,2017-04-23,Standard Class,2549.985,5,0.7,-3399.98,West,Colorado,TEC-MA-10000822|Lexmark MX611dhe Monochrome Laser Printer,Technology,Machines
3013,CA-2017-134845,2017-04-17,2017-04-23,Standard Class,21.594,2,0.7,-15.8356,West,Colorado,OFF-BI-10001543|GBC VeloBinder Manual Binding System,Office Supplies,Binders
3014,CA-2017-134845,2017-04-17,2017-04-23,Standard Class,8.964,6,0.7,-6.5736,West,Colorado,OFF-BI-10003355|Cardinal Holdit Business Card Pockets,Office Supplies,Binders
3015,CA-2017-134845,2017-04-17,2017-04-23,Standard Class,20.736,4,0.2,7.2576,West,Colorado,OFF-PA-10002005|Xerox 225,Office Supplies,Paper
3016,US-2015-138919,2015-09-17,2015-09-21,Standard Class,344.22,2,0.4,-103.266,East,New York,"FUR-TA-10004154|Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables
3017,US-2016-160528,2016-08-23,2016-08-30,Standard Class,727.296,8,0.2,-172.7328,Central,Texas,OFF-ST-10002743|SAFCO Boltless Steel Shelving,Office Supplies,Storage
3018,US-2016-160528,2016-08-23,2016-08-30,Standard Class,22.608,3,0.6,-10.1736,Central,Texas,FUR-FU-10004973|Flat Face Poster Frame,Furniture,Furnishings
3019,US-2016-160528,2016-08-23,2016-08-30,Standard Class,666.4,7,0.2,-33.32,Central,Texas,TEC-AC-10002842|WD My Passport Ultra 2TB Portable External Hard Drive,Technology,Accessories
3020,CA-2015-123568,2015-08-11,2015-11-14,Standard Class,5.04,3,0.0,0.2016,West,Utah,OFF-FA-10002701|Alliance Rubber Bands,Office Supplies,Fasteners
3021,CA-2015-123568,2015-08-11,2015-11-14,Standard Class,92.94,3,0.0,41.823,West,Utah,OFF-PA-10001125|Xerox 1988,Office Supplies,Paper
3022,CA-2015-123568,2015-08-11,2015-11-14,Standard Class,66.69,3,0.0,22.0077,West,Utah,"FUR-FU-10004090|Executive Impressions 14"" Contract Wall Clock",Furniture,Furnishings
3023,CA-2015-123568,2015-08-11,2015-11-14,Standard Class,91.68,5,0.2,28.65,West,Utah,OFF-BI-10001510|Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,Binders
3024,CA-2017-124674,2017-11-17,2017-11-23,Standard Class,327.7328,2,0.32,-14.4588,Central,Texas,"FUR-BO-10002202|Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Furniture,Bookcases
3025,CA-2015-164441,2015-08-11,2015-11-13,Standard Class,52.272,11,0.2,17.6418,East,New York,OFF-BI-10001922|Storex Dura Pro Binders,Office Supplies,Binders
3026,CA-2015-164441,2015-08-11,2015-11-13,Standard Class,17.94,3,0.0,8.073,East,New York,OFF-PA-10001667|Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Office Supplies,Paper
3027,CA-2017-169054,2017-04-22,2017-04-26,Standard Class,254.352,3,0.2,0.0,East,Pennsylvania,"FUR-FU-10001488|Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furniture,Furnishings
3028,CA-2014-106719,2014-08-24,2014-08-24,Same Day,8.288,2,0.2,2.6936,West,Montana,"OFF-BI-10002799|SlimView Poly Binder, 3/8""",Office Supplies,Binders
3029,CA-2017-116855,2017-12-17,2017-12-21,Standard Class,504.9,5,0.0,80.784,South,Virginia,FUR-CH-10003846|Hon Valutask Swivel Chairs,Furniture,Chairs
3030,US-2016-164189,2016-03-24,2016-03-28,Standard Class,403.168,4,0.2,25.198,West,Oregon,TEC-PH-10003691|BlackBerry Q10,Technology,Phones
3031,CA-2015-168480,2015-09-21,2015-09-27,Standard Class,194.32,4,0.0,31.0912,Central,Michigan,FUR-BO-10000468|O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,Bookcases
